policy,county_code,cat,year
品牌目录,610326,水果,2019
品牌目录,610629,水果,2019
品牌目录,610523,水果,2019
品牌目录,610527,水果,2019
品牌目录,610305,水果,2019
品牌目录,610118,水果,2019
品牌目录,610202,水果,2019
品牌目录,610222,水果,2019
品牌目录,610203,水果,2019
品牌目录,610204,水果,2019
品牌目录,610526,水果,2019
品牌目录,610202,水果,2019
品牌目录,610222,水果,2019
品牌目录,610203,水果,2019
品牌目录,610204,水果,2019
品牌目录,621021,水果,2019
品牌目录,621022,水果,2019
品牌目录,621025,水果,2019
品牌目录,621002,水果,2019
品牌目录,621026,水果,2019
品牌目录,621023,水果,2019
品牌目录,621027,水果,2019
品牌目录,621024,水果,2019
品牌目录,640522,水果,2019
品牌目录,640502,水果,2019
品牌目录,640521,水果,2019
品牌目录,652827,水果,2019
品牌目录,652801,水果,2019
品牌目录,652826,水果,2019
品牌目录,652825,水果,2019
品牌目录,652828,水果,2019
品牌目录,652824,水果,2019
品牌目录,652822,水果,2019
品牌目录,652823,水果,2019
品牌目录,652829,水果,2019
品牌目录,130229,蔬菜食用菌,2019
品牌目录,230208,蔬菜食用菌,2019
品牌目录,321282,蔬菜食用菌,2019
品牌目录,330281,蔬菜食用菌,2019
品牌目录,370828,蔬菜食用菌,2019
品牌目录,370116,蔬菜食用菌,2019
品牌目录,370114,蔬菜食用菌,2019
品牌目录,371721,蔬菜食用菌,2019
品牌目录,370783,蔬菜食用菌,2019
品牌目录,370786,蔬菜食用菌,2019
品牌目录,371324,蔬菜食用菌,2019
品牌目录,410825,蔬菜食用菌,2019
品牌目录,410326,粮油,2019
品牌目录,410221,蔬菜食用菌,2019
品牌目录,411424,蔬菜食用菌,2019
品牌目录,430623,蔬菜食用菌,2019
品牌目录,431026,蔬菜食用菌,2019
品牌目录,440118,蔬菜食用菌,2019
品牌目录,450381,蔬菜食用菌,2019
品牌目录,500102,蔬菜食用菌,2019
品牌目录,510705,蔬菜食用菌,2019
品牌目录,530324,蔬菜食用菌,2019
品牌目录,620102,蔬菜食用菌,2019
品牌目录,620111,蔬菜食用菌,2019
品牌目录,620171,蔬菜食用菌,2019
品牌目录,620104,蔬菜食用菌,2019
品牌目录,620121,蔬菜食用菌,2019
品牌目录,620122,蔬菜食用菌,2019
品牌目录,620123,蔬菜食用菌,2019
品牌目录,620105,蔬菜食用菌,2019
品牌目录,620103,蔬菜食用菌,2019
品牌目录,120112,粮油,2019
品牌目录,130324,粮油,2019
品牌目录,140902,粮油,2019
品牌目录,141127,蔬菜食用菌,2019
品牌目录,140430,粮油,2019
品牌目录,152223,粮油,2019
品牌目录,152201,粮油,2019
品牌目录,152224,粮油,2019
品牌目录,152202,粮油,2019
品牌目录,152221,粮油,2019
品牌目录,152222,粮油,2019
品牌目录,150424,粮油,2019
品牌目录,150423,粮油,2019
品牌目录,150429,粮油,2019
品牌目录,150422,粮油,2019
品牌目录,150421,粮油,2019
品牌目录,150403,粮油,2019
品牌目录,150428,粮油,2019
品牌目录,150430,粮油,2019
品牌目录,150402,粮油,2019
品牌目录,150425,粮油,2019
品牌目录,150404,粮油,2019
品牌目录,150426,粮油,2019
品牌目录,150430,粮油,2019
品牌目录,150921,蔬菜食用菌,2019
品牌目录,150926,蔬菜食用菌,2019
品牌目录,150925,蔬菜食用菌,2019
品牌目录,150922,蔬菜食用菌,2019
品牌目录,150981,蔬菜食用菌,2019
品牌目录,150924,蔬菜食用菌,2019
品牌目录,150902,蔬菜食用菌,2019
品牌目录,150929,蔬菜食用菌,2019
品牌目录,150927,蔬菜食用菌,2019
品牌目录,150923,蔬菜食用菌,2019
品牌目录,150928,蔬菜食用菌,2019
品牌目录,211104,粮油,2019
品牌目录,211102,粮油,2019
品牌目录,211122,粮油,2019
品牌目录,211103,粮油,2019
品牌目录,220113,粮油,2019
品牌目录,220182,粮油,2019
品牌目录,220283,粮油,2019
品牌目录,231224,粮油,2019
品牌目录,230124,粮油,2019
品牌目录,230822,粮油,2019
品牌目录,231281,粮油,2019
品牌目录,231283,粮油,2019
品牌目录,231221,粮油,2019
品牌目录,231222,粮油,2019
品牌目录,231202,粮油,2019
品牌目录,231223,粮油,2019
品牌目录,231226,粮油,2019
品牌目录,231224,粮油,2019
品牌目录,231282,粮油,2019
品牌目录,231225,粮油,2019
品牌目录,230621,粮油,2019
品牌目录,230184,粮油,2019
品牌目录,231084,粮油,2019
品牌目录,231283,粮油,2019
品牌目录,310151,粮油,2019
品牌目录,310117,粮油,2019
品牌目录,320924,粮油,2019
品牌目录,360902,粮油,2019
品牌目录,361129,粮油,2019
品牌目录,360425,粮油,2019
品牌目录,370481,蔬菜食用菌,2019
品牌目录,410711,粮油,2019
品牌目录,410773,粮油,2019
品牌目录,410771,粮油,2019
品牌目录,410782,粮油,2019
品牌目录,410724,粮油,2019
品牌目录,410726,粮油,2019
品牌目录,410703,粮油,2019
品牌目录,410781,粮油,2019
品牌目录,410702,粮油,2019
品牌目录,410772,粮油,2019
品牌目录,410704,粮油,2019
品牌目录,410727,粮油,2019
品牌目录,410783,粮油,2019
品牌目录,410721,粮油,2019
品牌目录,410725,粮油,2019
品牌目录,411481,粮油,2019
品牌目录,430725,粮油,2019
品牌目录,430722,粮油,2019
品牌目录,430703,粮油,2019
品牌目录,430723,粮油,2019
品牌目录,430771,粮油,2019
品牌目录,430724,粮油,2019
品牌目录,430721,粮油,2019
品牌目录,430726,粮油,2019
品牌目录,430702,粮油,2019
品牌目录,430781,粮油,2019
品牌目录,440781,粮油,2019
品牌目录,440785,粮油,2019
品牌目录,510811,粮油,2019
品牌目录,522302,粮油,2019
品牌目录,530822,粮油,2019
品牌目录,621102,蔬菜食用菌,2019
品牌目录,640422,蔬菜食用菌,2019
品牌目录,654022,粮油,2019
品牌目录,652325,加工食品,2019
品牌目录,652328,粮油,2019
品牌目录,411724,粮油,2019
品牌目录,411723,粮油,2019
品牌目录,430523,茶,2019
品牌目录,441622,茶,2019
品牌目录,500242,茶,2019
品牌目录,620422,粮油,2019
品牌目录,150624,畜禽,2019
品牌目录,150782,水产,2019
品牌目录,150723,水产,2019
品牌目录,150722,水产,2019
品牌目录,150724,水产,2019
品牌目录,150726,水产,2019
品牌目录,150727,水产,2019
品牌目录,150784,水产,2019
品牌目录,150785,水产,2019
品牌目录,150703,水产,2019
品牌目录,150783,水产,2019
品牌目录,150721,水产,2019
品牌目录,150781,水产,2019
品牌目录,150702,水产,2019
品牌目录,150725,水产,2019
品牌目录,152571,畜禽,2019
品牌目录,152529,畜禽,2019
品牌目录,152528,畜禽,2019
品牌目录,152530,畜禽,2019
品牌目录,152531,畜禽,2019
品牌目录,152501,畜禽,2019
品牌目录,152527,畜禽,2019
品牌目录,152523,畜禽,2019
品牌目录,152522,畜禽,2019
品牌目录,152502,畜禽,2019
品牌目录,152526,畜禽,2019
品牌目录,152525,畜禽,2019
品牌目录,152524,畜禽,2019
品牌目录,150523,畜禽,2019
品牌目录,150581,畜禽,2019
品牌目录,150571,畜禽,2019
品牌目录,150521,畜禽,2019
品牌目录,150525,畜禽,2019
品牌目录,150502,畜禽,2019
品牌目录,150522,畜禽,2019
品牌目录,150526,畜禽,2019
品牌目录,150524,畜禽,2019
品牌目录,220723,畜禽,2019
品牌目录,220282,畜禽,2019
品牌目录,320684,畜禽,2019
品牌目录,320623,畜禽,2019
品牌目录,360730,畜禽,2019
品牌目录,370830,畜禽,2019
品牌目录,411726,畜禽,2019
品牌目录,410425,畜禽,2019
品牌目录,421181,畜禽,2019
品牌目录,421126,畜禽,2019
品牌目录,421121,畜禽,2019
品牌目录,421124,畜禽,2019
品牌目录,421182,畜禽,2019
品牌目录,421127,畜禽,2019
品牌目录,421123,畜禽,2019
品牌目录,421171,畜禽,2019
品牌目录,421122,畜禽,2019
品牌目录,421125,畜禽,2019
品牌目录,421102,畜禽,2019
品牌目录,431025,畜禽,2019
品牌目录,500230,畜禽,2019
品牌目录,500153,畜禽,2019
品牌目录,500229,畜禽,2019
品牌目录,511922,畜禽,2019
品牌目录,511923,畜禽,2019
品牌目录,511902,畜禽,2019
品牌目录,511921,畜禽,2019
品牌目录,511903,畜禽,2019
品牌目录,530581,畜禽,2019
品牌目录,540233,畜禽,2019
品牌目录,610528,畜禽,2019
品牌目录,620725,畜禽,2019
品牌目录,640323,畜禽,2019
品牌目录,640402,畜禽,2019
品牌目录,640424,畜禽,2019
品牌目录,640423,畜禽,2019
品牌目录,640425,畜禽,2019
品牌目录,640422,畜禽,2019
品牌目录,210281,水产,2019
品牌目录,210203,水产,2019
品牌目录,210211,水产,2019
品牌目录,210212,水产,2019
品牌目录,210283,水产,2019
品牌目录,210202,水产,2019
品牌目录,210214,水产,2019
品牌目录,210224,水产,2019
品牌目录,210204,水产,2019
品牌目录,210213,水产,2019
品牌目录,220721,水产,2019
品牌目录,230624,水产,2019
品牌目录,320830,水产,2019
品牌目录,320481,水产,2019
品牌目录,320413,水产,2019
品牌目录,340322,水产,2019
品牌目录,371082,中药材,2019
品牌目录,371083,中药材,2019
品牌目录,371071,中药材,2019
品牌目录,371073,中药材,2019
品牌目录,371072,中药材,2019
品牌目录,371003,中药材,2019
品牌目录,371002,中药材,2019
品牌目录,410122,水产,2019
品牌目录,410105,水产,2019
品牌目录,410108,水产,2019
品牌目录,410106,水产,2019
品牌目录,410102,水产,2019
品牌目录,410185,水产,2019
品牌目录,410173,水产,2019
品牌目录,410104,水产,2019
品牌目录,410103,水产,2019
品牌目录,410171,水产,2019
品牌目录,410172,水产,2019
品牌目录,410184,水产,2019
品牌目录,410181,水产,2019
品牌目录,410182,水产,2019
品牌目录,410183,水产,2019
品牌目录,429005,水产,2019
品牌目录,421002,水产,2019
品牌目录,421024,水产,2019
品牌目录,421083,水产,2019
品牌目录,421071,水产,2019
品牌目录,421087,水产,2019
品牌目录,421022,水产,2019
品牌目录,421088,水产,2019
品牌目录,421081,水产,2019
品牌目录,421003,水产,2019
品牌目录,421083,蔬菜食用菌,2019
品牌目录,430921,水产,2019
品牌目录,440902,水产,2019
品牌目录,440982,水产,2019
品牌目录,440904,水产,2019
品牌目录,440981,水产,2019
品牌目录,440983,水产,2019
品牌目录,450721,水产,2019
品牌目录,450722,水产,2019
品牌目录,450703,水产,2019
品牌目录,450702,水产,2019
品牌目录,540233,水产,2019
品牌目录,320282,茶,2019
品牌目录,320506,水产,2019
品牌目录,330329,茶,2019
品牌目录,330226,茶,2019
品牌目录,330127,茶,2019
品牌目录,330523,茶,2019
品牌目录,341722,茶,2019
品牌目录,341103,中药材,2019
品牌目录,350123,茶,2019
品牌目录,350181,茶,2019
品牌目录,350124,茶,2019
品牌目录,350121,茶,2019
品牌目录,350105,茶,2019
品牌目录,350103,茶,2019
品牌目录,350102,茶,2019
品牌目录,350125,茶,2019
品牌目录,350128,茶,2019
品牌目录,350122,茶,2019
品牌目录,350111,茶,2019
品牌目录,350104,茶,2019
品牌目录,350112,茶,2019
品牌目录,361130,茶,2019
品牌目录,360425,茶,2019
品牌目录,360428,茶,2019
品牌目录,360429,茶,2019
品牌目录,360404,茶,2019
品牌目录,360483,茶,2019
品牌目录,360481,茶,2019
品牌目录,360403,茶,2019
品牌目录,360430,茶,2019
品牌目录,360402,茶,2019
品牌目录,360426,茶,2019
品牌目录,360482,茶,2019
品牌目录,360423,茶,2019
品牌目录,360424,茶,2019
品牌目录,360925,茶,2019
品牌目录,360222,茶,2019
品牌目录,370911,茶,2019
品牌目录,370902,茶,2019
品牌目录,370983,茶,2019
品牌目录,370921,茶,2019
品牌目录,370923,茶,2019
品牌目录,370982,茶,2019
品牌目录,371121,茶,2019
品牌目录,371103,茶,2019
品牌目录,371122,茶,2019
品牌目录,371171,茶,2019
品牌目录,371102,茶,2019
品牌目录,420682,茶,2019
品牌目录,420624,茶,2019
品牌目录,420626,茶,2019
品牌目录,420607,茶,2019
品牌目录,420684,茶,2019
品牌目录,420606,茶,2019
品牌目录,420602,茶,2019
品牌目录,420625,茶,2019
品牌目录,420683,茶,2019
品牌目录,430923,茶,2019
品牌目录,430682,茶,2019
品牌目录,430624,茶,2019
品牌目录,430602,茶,2019
品牌目录,430603,茶,2019
品牌目录,430621,茶,2019
品牌目录,430623,茶,2019
品牌目录,430681,茶,2019
品牌目录,430671,茶,2019
品牌目录,430611,茶,2019
品牌目录,430626,茶,2019
品牌目录,441881,茶,2019
品牌目录,511527,茶,2019
品牌目录,530925,茶,2019
品牌目录,530902,茶,2019
品牌目录,530923,茶,2019
品牌目录,530926,茶,2019
品牌目录,530922,茶,2019
品牌目录,530921,茶,2019
品牌目录,530924,茶,2019
品牌目录,530927,茶,2019
品牌目录,610925,茶,2019
品牌目录,610929,茶,2019
品牌目录,610921,茶,2019
品牌目录,610923,茶,2019
品牌目录,610922,茶,2019
品牌目录,610927,茶,2019
品牌目录,610981,茶,2019
品牌目录,610924,茶,2019
品牌目录,610926,茶,2019
品牌目录,610902,茶,2019
品牌目录,130633,水果,2019
品牌目录,140824,水果,2019
品牌目录,361025,蔬菜食用菌,2019
品牌目录,360924,畜禽,2019
品牌目录,640181,水果,2019
品牌目录,652926,水果,2019
品牌目录,652928,水果,2019
品牌目录,652902,水果,2019
品牌目录,652925,水果,2019
品牌目录,652901,水果,2019
品牌目录,652927,水果,2019
品牌目录,652929,水果,2019
品牌目录,652924,水果,2019
品牌目录,652922,水果,2019
品牌目录,130881,蔬菜食用菌,2019
品牌目录,222424,蔬菜食用菌,2019
品牌目录,231086,蔬菜食用菌,2019
品牌目录,350721,蔬菜食用菌,2019
品牌目录,370883,蔬菜食用菌,2019
品牌目录,421321,蔬菜食用菌,2019
品牌目录,421381,蔬菜食用菌,2019
品牌目录,421303,蔬菜食用菌,2019
品牌目录,511921,蔬菜食用菌,2019
品牌目录,510822,蔬菜食用菌,2019
品牌目录,611023,蔬菜食用菌,2019
品牌目录,611024,蔬菜食用菌,2019
品牌目录,611022,蔬菜食用菌,2019
品牌目录,611021,蔬菜食用菌,2019
品牌目录,611025,蔬菜食用菌,2019
品牌目录,611002,蔬菜食用菌,2019
品牌目录,611026,蔬菜食用菌,2019
品牌目录,140405,中药材,2019
品牌目录,220621,中药材,2019
品牌目录,440982,水果,2019
品牌目录,450326,水果,2019
品牌目录,620922,中药材,2019
品牌目录,621222,中药材,2019
品牌目录,640521,中药材,2019
品牌目录,652722,中药材,2019
品牌目录,440705,中药材,2019
品牌目录,500116,蔬菜食用菌,2019
品牌目录,620721,粮油,2019
品牌目录,620725,粮油,2019
品牌目录,620722,粮油,2019
品牌目录,620702,粮油,2019
品牌目录,620724,粮油,2019
品牌目录,620723,粮油,2019
品牌目录,231224,粮油,2021
品牌目录,433127,粮油,2021
品牌目录,211104,粮油,2021
品牌目录,211102,粮油,2021
品牌目录,211122,粮油,2021
品牌目录,211103,粮油,2021
品牌目录,421088,粮油,2021
品牌目录,231281,粮油,2021
品牌目录,231283,粮油,2021
品牌目录,231221,粮油,2021
品牌目录,231222,粮油,2021
品牌目录,231202,粮油,2021
品牌目录,231223,粮油,2021
品牌目录,231226,粮油,2021
品牌目录,231224,粮油,2021
品牌目录,231282,粮油,2021
品牌目录,231225,粮油,2021
品牌目录,640402,蔬菜食用菌,2021
品牌目录,640424,蔬菜食用菌,2021
品牌目录,640423,蔬菜食用菌,2021
品牌目录,640425,蔬菜食用菌,2021
品牌目录,640422,蔬菜食用菌,2021
品牌目录,411602,粮油,2021
品牌目录,411627,粮油,2021
品牌目录,411603,粮油,2021
品牌目录,411621,粮油,2021
品牌目录,411623,粮油,2021
品牌目录,411622,粮油,2021
品牌目录,411681,粮油,2021
品牌目录,411671,粮油,2021
品牌目录,411628,粮油,2021
